2002	17.4	16.955278	16.525748	17.063004000000006
2003	17.4	16.974817	16.538837	17.097656
2004	17.9	16.994356000000003	16.551926	17.13230800000001
2005	17.1	17.013895000000005	16.565015000000002	17.166960000000003
2006	17.6	17.033434	16.578103999999996	17.20161200000001
2007	18	17.052973	16.591192999999997	17.236264000000006
2008	17.2	17.072512000000003	16.604281999999998	17.270916
2009	17.5	17.092051000000005	16.617371	17.305568000000008
2010	17.4	17.11159	16.63046	17.340220000000002
2011	16.9	17.131129	16.643549	17.37487200000001
2012	16.7	17.150668000000003	16.656638	17.409524000000005
2013	17.2	17.170207000000005	16.669727	17.444176000000013
2014	16.8	17.189746	16.682816000000003	17.478828000000007
2015	17.2	17.209285	16.695904999999996	17.51348
2016	18	17.228824000000003	16.708993999999997	17.54813200000001
2017	16.9	17.248363000000005	16.722082999999998	17.582784000000004
2018	17.5	17.267902	16.735172	17.617436000000012
2019	17.7	17.287441	16.748261	17.652088000000006
2020	17.6	17.306980000000003	16.76135	17.68674
2021	-	17.326519000000005	16.774439	17.72139200000001
2022	-	17.346058	16.787528000000002	17.756044000000003
2023	-	17.365597	16.800617000000003	17.79069600000001
2024	-	17.385136000000003	16.813705999999996	17.825348000000005
2025	-	17.404675000000005	16.826794999999997	17.86
2026	-	17.424214	16.839883999999998	17.894652000000008
2027	-	17.443753	16.852973	17.929304000000002
2028	-	17.463292000000003	16.866062	17.96395600000001
2029	-	17.482831000000004	16.879151	17.998608000000004
2030	-	17.50237	16.89224	18.033260000000013
2031	-	17.521909	16.905329000000002	18.067912000000007
2032	-	17.541448000000003	16.918418000000003	18.102564
2033	-	17.560987000000004	16.931506999999996	18.13721600000001
2034	-	17.580526	16.944595999999997	18.171868000000003
2035	-	17.600065	16.957684999999998	18.206520000000012
2036	-	17.619604000000002	16.970774	18.241172000000006
2037	-	17.639143000000004	16.983863	18.275824
2038	-	17.658682	16.996952	18.31047600000001
2039	-	17.678221	17.010041	18.345128000000003
2040	-	17.697760000000002	17.023130000000002	18.37978000000001
